MMRF_2199_1_BM,1.48429,0.0,14.0831,1.61485,0.0,11.0645,4.34357,7.94959,3.05084,5.25007,10.4352,13.159,19.0063,8.10693,0.0,0.0,0.0,0.46424,0.0,0.0,0.0,0.439791,6.72869,0.0,0.95107,8.52377,0.0,0.0,11.1709,0.0,0.684995,1.23231,0.595987,0.0373366,3.47046,1.96134,0.0,11.4792,9.77576,10.2957,3.09971,7.43881,5.75265,0.0,0.412883,2.36902,2.90471,10.4209,0.0,3.05688,3.47607,1.67473,2.66866,5.72013,2.26126,5.668,2.43127,0.0,10.0802,3.14086,2.69503,0.0,1.64599,4.08142,0.338001,0.24772,0.0,0.0,14.8785,0.0,15.6055,0.0,4.93381,0.0,9.63821,0.0,12.6507,0.534727,0.0,1.8938,6.47908,5.52759,4.64755,0.531536,12.4677,0.0,1.38204,0.0,7.24394,9.89701,4.13961,7.26165,5.39025,1.90789,6.1649,0.0,3.62691,5.0541,27.7625,1.56519
MMRF_1738_1_BM,1.46897,0.0,14.708,1.93498,0.0,11.0445,5.10019,7.32655,3.50839,4.91774,11.3077,13.3422,16.5583,7.65839,0.0,0.160204,0.0,1.04414,0.0,0.0,0.0,0.232754,7.08761,0.0,1.13247,9.23284,0.0,0.0,11.2058,0.0,0.307258,1.09814,0.211528,0.800751,3.54627,2.5588,0.0,11.4781,8.73719,11.3467,2.8462,7.31851,5.55514,0.0,0.25904,3.25513,2.64772,10.1709,0.0,3.78546,3.31322,1.9819,2.27835,5.66333,1.9958,5.95008,2.17472,0.0,10.2585,2.88711,2.35319,0.0,1.76412,4.041,0.153985,0.354405,0.0,0.0,14.8371,0.0,15.871,0.0,4.42644,0.0,11.589,0.0,12.826,0.483713,0.0,1.41982,6.08835,4.82067,4.87449,1.05269,12.7067,0.0,1.51492,0.0,7.72812,9.63274,4.02168,7.86358,5.60571,2.12502,7.02915,0.0,3.46048,5.55778,29.0195,1.44202
MMRF_1537_1_BM,1.30728,0.0,12.9641,1.90642,0.0,12.2641,4.44889,9.70265,4.2369,4.87181,11.4409,11.6502,18.6125,6.49084,0.0,0.0,0.617572,1.26897,0.0,0.0,0.727023,0.0,7.85417,0.602272,0.713692,7.34005,0.0,0.0,9.65057,0.0,1.33981,1.06115,0.0,0.0,5.17509,1.85792,0.0,9.32939,7.45845,8.08726,2.71028,5.90403,5.70378,0.0,1.15672,3.06555,2.8478,10.0994,0.0,4.15873,3.59266,1.22602,2.61634,4.70212,1.96555,4.01211,1.23951,0.0,10.5797,3.48722,3.03785,0.0,2.3333,3.64075,0.861064,2.32077,0.0,0.0,12.6884,0.0,13.1149,0.58076,3.62036,0.0,10.8833,0.0,10.023,0.340282,0.0,0.611378,5.81137,4.58007,5.31378,0.751396,10.7766,0.9004,2.45994,0.0,6.96404,8.19646,4.64017,12.4925,3.1618,1.46707,4.2424,2.69708,2.85966,3.73204,24.2208,5.09112
MMRF_1672_1_BM,1.64367,0.0,14.4472,1.95254,0.0,11.6001,4.01529,8.05954,3.71432,4.70853,11.3649,13.1872,19.3365,8.5236,0.0,0.0964713,0.0,0.643464,0.0,0.0,0.030542,0.697783,6.73446,0.0156749,0.754099,8.50442,0.0,0.0,11.2839,0.0,0.831123,1.16952,0.343091,0.513315,3.93361,2.257,0.0,11.9235,10.2756,9.66092,3.22275,7.19361,5.48595,0.0,0.366858,2.67839,2.94666,10.9609,0.0,3.66121,4.13212,1.88976,2.58334,5.70829,2.36718,6.33877,1.83404,0.0,10.2659,2.86048,3.04974,0.0,1.85221,4.06352,0.468674,0.495019,0.0,0.0,15.1422,0.0,16.055,0.0,4.37048,0.0,10.6112,0.0,12.198,0.493597,0.0,1.35372,7.03174,5.48923,4.98435,1.06724,12.4792,0.280354,1.81041,0.0,7.75636,9.63532,4.28683,7.15067,4.836,2.07817,7.04897,0.0597574,3.3596,5.88918,28.696,1.71521
MMRF_2404_1_BM,0.956298,0.0,13.8715,1.03145,0.0,11.5636,4.72997,7.39501,3.2205,5.78393,11.4445,13.2753,15.2088,7.19127,0.0,0.455793,0.0,1.37333,0.0,0.0,0.0,0.0,5.95813,0.0641909,1.32854,8.40598,0.0,0.0,11.2554,0.0,0.197041,1.58788,0.540455,0.614952,3.26928,2.22516,0.0,11.3322,8.26665,9.9953,3.24723,7.8779,5.99972,0.0,0.61213,2.8532,2.30207,10.0433,0.0,3.65805,3.38917,2.33975,3.16772,5.7533,2.42603,6.14943,2.52132,0.0,10.1111,2.70381,2.57717,0.0,1.76015,3.94039,0.220153,0.825556,0.0,0.0,13.316,0.0,15.7964,0.232933,4.44866,0.0,9.28977,0.0,12.8075,0.464437,0.0,1.18483,5.86021,3.45108,4.76797,0.848995,12.0482,0.0603581,1.60912,0.0,7.45661,10.0806,4.72658,5.7069,4.39037,1.85249,6.4245,0.0,3.3806,5.74666,28.1276,1.37884
MMRF_1637_1_BM,1.02851,0.0,13.8199,1.76713,0.0,9.80451,4.00383,7.36777,3.718,4.95171,8.83578,13.1028,16.6325,7.85799,0.0,0.0,0.0,0.495708,0.0,0.0,0.0,0.511117,5.84462,0.251132,1.59364,8.25765,0.772707,0.0,10.5859,0.0,0.215909,0.866072,1.19722,0.0,3.94707,1.67027,0.0,12.1357,8.59826,11.0364,2.09581,7.22136,5.76433,0.0,0.0,0.792886,2.59924,9.80198,0.0,3.59884,3.37218,2.93692,3.18743,5.12437,2.45521,4.31382,2.72637,0.157014,9.37388,3.17859,2.50209,0.0,0.995499,3.08875,0.0,0.0426005,0.0,0.0,14.0699,0.0,16.8277,0.382524,4.74327,0.0522254,8.93851,0.0,13.1537,0.535453,0.0,0.566615,6.32273,5.22474,4.25705,0.503505,12.0122,0.0,1.84366,0.330757,7.95803,9.23051,4.86389,6.37977,5.33376,2.30611,4.68847,0.0942131,3.22493,5.78486,28.2539,1.31162
MMRF_2412_1_BM,2.09286,0.0,14.4634,1.60914,0.0,11.7187,3.8484,7.67799,3.96455,4.63416,10.9168,14.0073,19.1783,8.08958,0.0,0.0,0.0,0.660225,0.0,0.0,0.0,0.282757,6.57121,0.0,0.75746,8.76322,0.0,0.0,11.1341,0.0,0.164672,0.986277,0.24815,0.325483,4.03458,2.21289,0.0,11.7541,10.3034,10.0271,2.40489,7.13152,5.75616,0.0,0.414014,3.14062,3.2171,10.5951,0.0,3.76217,3.78385,1.66929,2.62455,5.6431,2.23168,5.94606,2.16013,0.0,10.2754,2.69165,2.39913,0.0,1.44303,3.8835,0.0821805,0.176573,0.0,0.0,15.1968,0.0,15.7506,0.0,4.6015,0.0,9.99732,0.0,12.8181,0.601876,0.0,0.843365,6.57995,5.58463,4.89598,1.06279,11.9249,0.0,1.83594,0.0,8.08623,9.7613,4.33898,6.57775,4.67082,1.7554,7.20521,0.923693,3.36496,5.94146,28.7066,1.37934
MMRF_1640_1_BM,1.68236,0.0,14.1702,1.93331,0.0,11.5073,4.29458,7.94542,3.39591,4.88634,10.8361,13.4788,18.6956,7.82607,0.0,0.248027,0.0,0.657506,0.0,0.0,0.0,0.371748,6.03019,0.0,1.07216,8.60461,0.0,0.0,11.7207,0.0,0.73416,1.15544,0.180537,0.341163,3.95504,2.28069,0.0,11.7995,9.47803,9.73995,2.97574,7.29942,5.74464,0.0,0.237356,2.9652,3.14899,11.0214,0.0,3.67145,3.74155,1.8062,2.54892,5.52503,2.46155,5.96453,2.27463,0.0,10.7178,2.83833,2.56246,0.0,1.51837,4.16014,0.0,0.353693,0.0,0.0,15.2295,0.0,16.1387,0.0976652,4.54547,0.0,9.71674,0.0,12.9276,0.341634,0.0,0.898474,6.51264,4.10025,4.76418,0.894267,12.8164,0.00487676,1.62793,0.0,7.86522,10.0343,4.44125,7.32064,4.93689,1.50783,7.0451,0.105877,3.66554,5.74989,28.9,1.54806
MMRF_1171_1_BM,1.6376,0.0,13.9878,2.46952,0.0,11.0802,3.82884,7.70474,3.50399,5.39789,9.81826,13.2555,19.0125,7.58014,0.0,0.0,0.0,0.25339,0.0,0.0,0.00232786,0.784653,6.11308,0.0338153,0.835093,8.78599,0.0,0.0,11.8107,0.0,0.396426,1.36887,0.0657815,0.361149,3.66804,2.25302,0.0,11.5646,9.84204,9.22322,2.83846,7.47287,5.21349,0.0,0.40899,2.37892,3.61048,10.8378,0.0,3.57728,3.90041,1.74609,3.09988,5.36456,2.65604,5.28503,2.39284,0.0,9.78516,2.80333,2.76143,0.0,1.37303,4.22639,0.37063,0.56964,0.0,0.0,14.1868,0.0,15.3191,0.0833821,3.96079,0.0,8.42639,0.0,12.4256,0.260407,0.0,1.44017,7.1178,5.30163,4.70976,0.482595,12.3866,0.0,1.72633,0.0,7.42501,9.85433,4.79849,6.60402,4.8132,1.54872,6.50388,0.404863,3.41179,5.8993,28.045,1.2808
MMRF_1261_1_BM,1.60198,0.0,14.0908,1.56233,0.0,10.6662,4.24487,7.41722,3.31546,5.75331,9.43693,12.4954,17.8152,7.56333,0.0,0.0,0.0,1.0589,0.0,0.0,0.0,0.546904,6.31005,0.0,0.709896,7.42546,0.0,0.0,10.4084,0.0,0.274875,1.41586,0.392221,0.0,2.46155,1.6668,0.0,11.9981,9.82488,9.71922,2.99349,7.67029,5.46383,0.0,0.208423,1.46208,3.12716,9.76795,0.0,3.05536,4.10717,2.21424,3.12857,5.61133,2.05178,5.82599,3.05463,0.0,9.75775,3.05605,2.73054,0.0,1.39631,3.70536,0.967391,0.840486,0.0,0.0,14.1138,0.0,15.6298,0.405401,4.37439,0.0,7.63464,0.0,11.7757,0.107942,0.0,1.50462,6.62604,5.39127,4.01443,0.628472,11.4573,0.0,1.74702,0.0,7.35495,10.1518,5.22554,5.35711,4.83518,1.78534,6.13414,0.582372,3.35123,6.17226,27.5259,1.10196
MMRF_2314_1_BM,1.53169,0.0,13.8833,1.27789,0.0,11.0188,4.40195,7.64512,3.93694,5.35255,9.49562,12.75,13.9971,6.45411,0.0,0.0,0.0,0.520281,0.0,0.0,0.0,0.0,5.41634,0.0,0.889437,8.64452,0.0,0.0,10.7037,0.0,0.850502,1.3153,0.827573,0.845701,3.39385,2.0731,0.0,10.1353,9.36337,10.0759,3.28174,7.97763,5.80982,0.0,0.313192,2.41476,2.55544,10.0492,0.0,3.21215,3.52141,1.585,3.79616,6.62423,1.90364,6.57532,2.45959,0.0,9.16374,3.13853,2.42662,0.0,1.79046,4.28889,0.0,0.801057,0.0,0.0,14.3431,0.0,14.9974,0.43717,3.46468,0.0,8.38416,0.0,12.2216,0.596432,0.0,1.61225,6.10482,2.47255,4.42647,0.0586472,12.115,0.0,1.17913,0.0,7.53925,9.43702,5.33822,4.60758,4.79913,1.614,6.29804,0.611355,3.15705,5.95156,26.2752,1.74952
MMRF_2017_1_BM,1.88502,0.0,14.1779,1.7734,0.0,11.9796,4.35436,8.12678,3.39163,5.33956,10.8208,13.6464,19.1284,8.15629,0.0,0.0,0.0,0.757628,0.0,0.0,0.0,0.615105,6.86153,0.025226,0.796258,9.09546,0.0,0.0,11.8477,0.0,0.859042,1.12544,0.197053,0.502507,4.3068,1.97306,0.0,11.5677,10.4547,9.61535,2.79749,7.24992,5.87487,0.0,0.394008,2.72104,3.11512,11.1982,0.0,3.3782,3.66864,1.6298,2.58676,5.83181,2.25084,5.76309,2.50382,0.0,10.4089,3.0784,2.7746,0.0,1.51921,4.24137,0.0,0.0,0.0,0.0,15.2351,0.0,16.2136,0.30178,4.37691,0.0,10.543,0.0,12.9772,0.146108,0.0,1.04445,6.83824,3.3559,5.02651,0.689206,12.7348,0.341894,1.51976,0.0,7.71896,9.95688,4.47262,7.44336,5.10509,1.87178,6.80169,0.466306,3.79017,5.38169,28.529,1.63241
MMRF_1188_1_BM,1.20807,0.0,13.4118,1.82952,0.0,11.3673,4.33626,7.49803,3.70826,5.00452,10.4814,12.3246,18.3237,7.55166,0.0,0.284554,0.00557268,1.00775,0.0,0.0,0.0,0.100178,5.37837,0.0,1.01041,8.1237,0.0,0.0,11.1952,0.0,0.965549,1.04374,0.302869,0.709657,4.61775,2.58097,0.0,11.2672,8.89127,9.48858,2.79056,7.04122,5.19512,0.0,0.0,2.54483,3.01614,10.7599,0.0,2.73041,3.38193,0.69287,2.57168,4.54819,2.1568,6.37749,1.8895,0.0,10.1251,2.6351,2.55228,0.0,1.54036,4.13284,0.0577668,0.153695,0.0,0.0,14.6651,0.0,15.7693,0.0,4.23832,0.0,9.20769,0.0,12.7934,0.0,0.0,0.881857,6.81265,3.53024,4.8156,0.722797,12.7775,2.07451,1.33031,0.0,7.71677,9.56713,4.45613,7.07692,4.86905,1.5823,6.76687,0.0,3.35918,5.22287,27.1868,1.87614
MMRF_2455_1_BM,0.0,0.0,14.1119,1.02273,0.0,11.066,4.19148,6.94155,3.11029,5.74013,11.1741,11.1355,13.2105,7.09124,0.0,1.6006,0.577761,1.34232,0.0,0.0,0.0,0.567703,4.26838,0.359012,1.20966,6.91766,3.48994,0.0,11.1476,0.0,0.0,1.02516,0.319433,0.0,2.25284,1.96359,0.0,10.9405,8.47915,8.27786,4.48028,6.88291,5.84862,0.0,0.43245,3.41543,3.16095,9.67858,0.0,1.96599,2.8525,2.77266,3.35127,6.17779,2.7168,5.07051,2.02203,0.129278,10.1388,3.31789,2.26174,0.0,2.39068,2.92399,0.297744,0.0,0.0,0.0,13.5367,0.0,14.6129,0.390614,4.77693,0.0,8.52929,0.0,11.0027,0.312219,0.0,1.36225,5.92871,3.51075,4.53384,0.973729,12.0261,0.0,0.925303,1.91753,7.04288,9.20388,3.48489,2.8479,1.44182,1.73852,6.83784,0.0,3.36545,4.39564,25.8398,2.20211
MMRF_2019_1_BM,1.61206,0.0,14.195,1.74039,0.0,11.3946,4.1739,7.6719,3.44439,4.96301,11.5252,13.1665,19.383,7.95579,0.0,0.192329,0.0,1.21735,0.0,0.0,0.0,0.358432,6.50386,0.0,1.02963,9.12446,0.0,0.0,11.3411,0.0,0.769118,0.958965,0.215688,0.68545,4.22125,2.58918,0.0,11.5976,9.37992,10.4286,3.022,6.83349,5.80157,0.0,0.155584,3.05226,2.83102,11.0977,0.0,3.4439,3.64141,1.42273,2.48443,5.24215,2.35463,6.12916,2.14299,0.0,10.4753,2.91241,2.37431,0.0,1.33684,4.38977,0.0,0.536316,0.0,0.0,14.9729,0.0,15.9364,0.0,4.52892,0.0,10.3038,0.0,12.9839,0.500265,0.0,0.689816,6.52067,5.14252,4.68994,1.04402,12.6954,0.322252,1.5456,0.0,7.87726,9.79453,4.57326,7.50666,5.16909,1.80504,6.99689,0.0,3.6691,5.79427,28.6726,1.04554
MMRF_1344_1_BM,1.39444,0.0,13.0077,2.0707,0.0,10.5998,3.50676,6.97498,3.25524,5.05063,9.55426,13.4566,17.4735,7.92774,0.0,0.0798405,0.0,0.329344,0.0,0.0,0.0,0.0666923,5.09971,0.0,1.40461,7.47072,0.0,0.0,9.44347,0.0,0.488748,1.51916,0.827901,0.359648,2.93208,2.46445,0.0,11.1965,8.45088,9.42441,2.34514,6.94412,4.89523,0.0,0.358323,2.79215,3.62453,10.0857,0.0,3.15047,3.17901,2.34695,2.8274,5.51831,2.32288,5.42171,2.71123,0.0,10.0785,2.27437,2.83971,0.0,1.18835,3.42388,0.264026,0.45824,0.0,0.0,14.0877,0.0,15.9347,0.256513,4.8931,0.0,7.73898,0.0,11.0157,0.475694,0.0,1.08342,6.90551,5.62621,4.05135,1.3102,11.4003,0.0,1.68163,0.0,8.08493,9.38894,4.76637,5.45049,3.93038,1.5933,5.74817,0.314929,3.18956,5.96953,27.6747,1.30681
MMRF_1908_1_BM,1.36315,0.0,13.1741,2.66745,0.0,11.4028,4.17831,7.95654,3.46028,5.46639,10.5958,12.4528,18.4964,8.79526,0.0,0.0960241,0.0,0.71379,0.0,0.0,0.0,0.517967,5.92104,0.0,1.26177,8.49442,0.0,0.0,11.452,0.0,0.180299,1.24225,0.842382,0.0934693,2.82071,2.45037,0.0,11.8425,10.3228,8.53308,4.1015,7.02803,4.77101,0.0,0.427999,2.8115,3.60554,10.1756,0.0,2.64463,3.82899,2.29587,2.85497,5.81193,2.72788,6.02635,2.62325,0.0,8.41256,3.38573,2.39732,0.0,1.40384,4.2364,0.298738,0.73558,0.0,0.0,14.0218,0.0,14.8734,0.206876,4.36725,0.0,8.54211,0.0,12.2939,0.471845,0.0,1.02547,7.34817,5.31732,4.46444,0.950923,11.7577,0.121488,1.5916,0.0,6.92493,9.11845,4.84845,5.47968,2.87313,1.97912,6.87473,0.189967,3.3926,6.0226,27.6281,1.62918
MMRF_1383_1_BM,1.65799,0.0,14.0254,1.73586,0.0,11.9403,4.11918,7.97978,3.39709,4.81718,10.9656,13.5504,18.9295,8.00739,0.0,0.168282,0.0,0.701883,0.0,0.0,0.0,0.282357,6.39534,0.0261612,1.26575,8.84988,0.0,0.0,11.8334,0.0,0.652261,1.16554,0.216268,0.522616,4.47379,2.5351,0.0,12.0252,9.79184,9.75074,2.92248,7.0562,5.65449,0.0,0.202522,2.71517,3.41163,11.0445,0.0,3.66393,3.76121,1.80508,2.34333,5.32676,2.5363,6.1433,2.36958,0.0,10.5558,2.96438,2.6439,0.0,1.46883,3.98078,0.0,0.272697,0.0,0.0,15.017,0.0,16.1016,0.325337,4.61017,0.0,9.59769,0.0,12.7689,0.490421,0.0,0.673405,6.65438,4.56233,4.86985,0.68255,12.7158,0.0,1.50992,0.0,7.58606,10.1331,4.37554,7.5205,4.97124,1.71698,6.73155,0.0,3.75872,5.8311,28.8951,1.63105
